@type,title,accessLevel,contactPoint/@type,contactPoint/fn,contactPoint/hasEmail,description,identifier,keyword/0,modified,publisher/@type,publisher/name,distribution/0/@type,distribution/0/downloadURL,distribution/0/mediaType,distribution/0/title,distribution/1/@type,distribution/1/downloadURL,distribution/1/mediaType,distribution/1/title,distribution/2/@type,distribution/2/downloadURL,distribution/2/mediaType,distribution/2/title,distribution/3/@type,distribution/3/downloadURL,distribution/3/mediaType,distribution/3/title,distribution/4/@type,distribution/4/downloadURL,distribution/4/mediaType,distribution/4/title,distribution/5/@type,distribution/5/downloadURL,distribution/5/mediaType,distribution/5/title,distribution/6/@type,distribution/6/downloadURL,distribution/6/mediaType,distribution/6/title,distribution/7/@type,distribution/7/downloadURL,distribution/7/mediaType,distribution/7/title,distribution/8/@type,distribution/8/downloadURL,distribution/8/mediaType,distribution/8/title,distribution/9/@type,distribution/9/downloadURL,distribution/9/mediaType,distribution/9/title,distribution/10/@type,distribution/10/downloadURL,distribution/10/mediaType,distribution/10/title,distribution/11/@type,distribution/11/downloadURL,distribution/11/mediaType,distribution/11/title,keyword/1,distribution/12/@type,distribution/12/downloadURL,distribution/12/mediaType,distribution/12/title,distribution/13/@type,distribution/13/downloadURL,distribution/13/mediaType,distribution/13/title,distribution/14/@type,distribution/14/downloadURL,distribution/14/mediaType,distribution/14/title,distribution/15/@type,distribution/15/downloadURL,distribution/15/mediaType,distribution/15/title,distribution/16/@type,distribution/16/downloadURL,distribution/16/mediaType,distribution/16/title,keyword/2,distribution/17/@type,distribution/17/downloadURL,distribution/17/mediaType,distribution/17/title,distribution/18/@type,distribution/18/downloadURL,distribution/18/mediaType,distribution/18/title,distribution/19/@type,distribution/19/downloadURL,distribution/19/mediaType,distribution/19/title,keyword/3,keyword/4,keyword/5,keyword/6,keyword/7,keyword/8,keyword/9,keyword/10,keyword/11,keyword/12,distribution/20/@type,distribution/20/downloadURL,distribution/20/mediaType,distribution/20/title,distribution/21/@type,distribution/21/downloadURL,distribution/21/mediaType,distribution/21/title,distribution/22/@type,distribution/22/downloadURL,distribution/22/mediaType,distribution/22/title,distribution/23/@type,distribution/23/downloadURL,distribution/23/mediaType,distribution/23/title,distribution/24/@type,distribution/24/downloadURL,distribution/24/mediaType,distribution/24/title,distribution/25/@type,distribution/25/downloadURL,distribution/25/mediaType,distribution/25/title,distribution/26/@type,distribution/26/downloadURL,distribution/26/mediaType,distribution/26/title,distribution/27/@type,distribution/27/downloadURL,distribution/27/mediaType,distribution/27/title,distribution/28/@type,distribution/28/downloadURL,distribution/28/mediaType,distribution/28/title,distribution/29/@type,distribution/29/downloadURL,distribution/29/mediaType,distribution/29/title,distribution/30/@type,distribution/30/downloadURL,distribution/30/mediaType,distribution/30/title,distribution/31/@type,distribution/31/downloadURL,distribution/31/mediaType,distribution/31/title,distribution/32/@type,distribution/32/downloadURL,distribution/32/mediaType,distribution/32/title,distribution/33/@type,distribution/33/downloadURL,distribution/33/mediaType,distribution/33/title,distribution/34/@type,distribution/34/downloadURL,distribution/34/mediaType,distribution/34/title,distribution/35/@type,distribution/35/downloadURL,distribution/35/mediaType,distribution/35/title,distribution/36/@type,distribution/36/downloadURL,distribution/36/mediaType,distribution/36/title,distribution/37/@type,distribution/37/downloadURL,distribution/37/mediaType,distribution/37/title,distribution/38/@type,distribution/38/downloadURL,distribution/38/mediaType,distribution/38/title,distribution/39/@type,distribution/39/downloadURL,distribution/39/mediaType,distribution/39/title
dcat:Dataset,City Limits,public,vcard:Contact,Darshna Patel,mailto:darshna.patel@phila.gov,"To provide a base for very generalized maps or used as an outline in conjunction with other data layers.  Establishes City Limits for City's Standard Boundary Format. This layer was updated on July 22, 2012.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",4fb13221-357c-4dc0-adf8-f222ca403542,Department of Planning and Development,2017-11-20T20:40:07.390993,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/405ec3da942d4e20869d4e1449a2be48_0.csv,text/csv,City Limits CSV,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/City_Limits/FeatureServer/0/query?outFields=*&where=1%3D1,api,City Limits GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/405ec3da942d4e20869d4e1449a2be48_0.zip,shp,City Limits SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/405ec3da942d4e20869d4e1449a2be48_0.geojson,geojson,City Limits GeoJSON,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543868820583086178c4f89/,HTML,City Limits Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/405ec3da942d4e20869d4e1449a2be48_0.kml,KML,City Limits KML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Schools,public,vcard:Contact,Darshna Patel,mailto:darshna.patel@phila.gov,"Data includes points identifying public schools, charter schools, many private schools, school annexes, and athletic fields and facilities. The types of data were extended from previous schools layers in order to assist the Streets Department in their school signage and crosswalk initiatives. 

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",15a4f402-0377-4ac4-82d5-90f29a7f60d3,Department of Planning and Development,2017-11-20T20:39:58.249113,org:Organization,City of Philadelphia,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543866320583086178c4ef1/,HTML,School Facilities Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/d46a7e59e2c246c891fbee778759717e_0.csv,text/csv,School Facilities CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/d46a7e59e2c246c891fbee778759717e_0.kml,KML,School Facilities KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/d46a7e59e2c246c891fbee778759717e_0.zip,shp,School Facilities SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/d46a7e59e2c246c891fbee778759717e_0.geojson,geojson,School Facilities GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Schools/FeatureServer/0/query?outFields=*&where=1%3D1,api,School Facilities GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Police Athletic League (PAL) Centers,public,vcard:Contact,Lynn Gaines,mailto:lynn.gaines@phila.gov,"This data was developed for cartographic use -- specifically, as reference information for the Police Athletic League.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",b53693bc-65ce-43c9-b9e0-a05c0c7bab32,Police Department,2016-11-28T06:16:31.958387,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/63363998067d434c9b8c1e352fc54f38_0.csv,text/csv,Police Athletic League (PAL) Centers CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/63363998067d434c9b8c1e352fc54f38_0.kml,KML,Police Athletic League (PAL) Centers KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/63363998067d434c9b8c1e352fc54f38_0.zip,shp,Police Athletic League (PAL) Centers SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/63363998067d434c9b8c1e352fc54f38_0.geojson,geojson,Police Athletic League (PAL) Centers GeoJSON,dcat:Distribution,https://www.arcgis.com/home/item.html?id=63363998067d434c9b8c1e352fc54f38,HTML,Police Athletic League (PAL) Centers Metadata,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/PAL_Centers/FeatureServer/0/query?outFields=*&where=1%3D1,api,Police Athletic League (PAL) Centers GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Police Districts,public,vcard:Contact,Michael Urciuoli,mailto:michael.urciuoli@phila.gov,"Police district boundaries. A police Captain is responsible for each district. Districts are subdivided into sectors. Several districts are aggregated into divisions.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",c46435bc-2102-482e-a9a0-b6d015a0c678,Police Department,2016-11-28T06:15:32.690994,org:Organization,City of Philadelphia,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543866f20583086178c4f24/,HTML,Police Districts Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/62ec63afb8824a15953399b1fa819df2_0.csv,text/csv,Police Districts CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/62ec63afb8824a15953399b1fa819df2_0.kml,KML,Police Districts KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/62ec63afb8824a15953399b1fa819df2_0.zip,shp,Police Districts SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/62ec63afb8824a15953399b1fa819df2_0.geojson,geojson,Police Districts GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Boundaries_District/FeatureServer/0/query?outFields=*&where=1%3D1,api,Police Districts GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Voter Turnout,public,vcard:Contact,Seth Bluestein,mailto:seth.bluestein@phila.gov,"Information regarding individuals who have voted and when. This data is broken down into various reports for voter, election, and district information.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",a43a660c-1bdf-4bff-98cb-cbf6e298bcc4,City Commissioners,2017-04-12T18:49:26.794353,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=select+*+from+voter_turnout_general_election_2014&format=csv&filename=voter_turnout_general_election_2014&skipfields=cartodb_id,the_geom,the_geom_webmercator",text/csv,Voter Turnout 2014 General Election CSV,dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#voter_turnout_general_election_2014,api,Voter Turnout 2014 General Election API,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543868120583086178c4f73/representationdetails/55438acf9b989a05172d0d82/,HTML,Voter Turnout 2014 General Metadata,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=select+*+from+voter_turnout_special_election_2015&format=csv&filename=voter_turnout_special_election_2015&skipfields=cartodb_id,the_geom,the_geom_webmercator",text/csv,Voter Turnout 2015 Special Election CSV,dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#voter_turnout_special_election_2015,api,Voter Turnout 2015 Special Election API,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543868120583086178c4f73/representationdetails/55898161ae4c07cd6655e30f/,HTML,Voter Turnout 2015 Special Election Metadata,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=select+*+from+voter_turnout_primary_election_2015&format=csv&filename=voter_turnout_primary_election_2015&skipfields=cartodb_id,the_geom,the_geom_webmercator",text/csv,Voter Turnout 2015 Primary Election CSV,dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#voter_turnout_primary_election_2015,api,Voter Turnout 2015 Primary Election API,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543868120583086178c4f73/representationdetails/55438acf9b989a05172d0d81/,HTML,Voter Turnout 2015 Special Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Candidates,public,vcard:Contact,Seth Bluestein,mailto:seth.bluestein@phila.gov,"The individuals who are candidates for elected office.  Internally, this information is used to create the ballot. Externally, candidates and campaigns will want to know who their opponents are. 

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",1c6d4332-919f-47f1-965d-85a4b9c4efcd,City Commissioners,2016-11-28T06:14:29.532559,org:Organization,City of Philadelphia,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543867e20583086178c4f65/,HTML,Unofficial Candidates Metadata,dcat:Distribution,https://data.phila.gov/api/views/kbkg-6jxf/rows.csv?accessType=DOWNLOAD,text/csv,Unofficial Candidates CSV,dcat:Distribution,https://data.phila.gov/resource/kbkg-6jxf.json,api,Unofficial Candidates API,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Courts,public,vcard:Contact,Lynne Gaines,mailto:lynn.gaines@phila.gov,"Point data of all First Judicial District of PA courts. Aside from the courts and locations, a main telephone number was added for each court. All information was provided by http://www.courts.phila.gov/locations.asp

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",ba543141-fac1-4e99-8653-a4996b43f08e,Police Department,2016-11-28T06:14:10.604769,org:Organization,City of Philadelphia,dcat:Distribution,https://www.arcgis.com/home/item.html?id=66f1ce835bb94d51913c5ccd69d0e868,HTML,Court Locations Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66f1ce835bb94d51913c5ccd69d0e868_0.csv,text/csv,Court Locations CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66f1ce835bb94d51913c5ccd69d0e868_0.kml,KML,Court Locations KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66f1ce835bb94d51913c5ccd69d0e868_0.zip,shp,Court Locations SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/66f1ce835bb94d51913c5ccd69d0e868_0.geojson,geojson,Court Locations GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Courts/FeatureServer/0/query?outFields=*&where=1%3D1,api,Court Locations GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Zoning Overlays,public,vcard:Contact,Darshna Patel,mailto:darshna.patel@phila.gov,"Boundaries of the City of Philadelphia Zoning Overlay Districts enacted December 15, 2011 and made effective August 22, 2012.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",9796d44a-ee71-4a1a-ae61-c0b4f593b22a,Department of Planning and Development,2017-11-20T20:25:07.782568,org:Organization,City of Philadelphia,dcat:Distribution,http://www.pasda.psu.edu/data/philacity/data/PhiladelphiaZoning_Overlays2016.zip,shp,Zoning Overlays SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/04fd29a8c022471994900cb0fd791bfc_0.geojson,geojson,Zoning Overlays GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Zoning_Overlays/FeatureServer/0/query?outFields=*&where=1%3D1,api,Zoning Overlays GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864920583086178c4e89/representationdetails/55438a899b989a05172d0d09/,HTML,Zoning Overlays Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PASDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Street Poles,public,vcard:Contact,Andrew Newell,mailto:andrew.newell@phila.gov,"This layer was developed to aid the Street Lighting Division in planning, referencing, and maintaining the active street poles within the City of Philadelphia.  Examples include: providing information regarding group replacement projects and any individual edits, using tables from layer for billing, and aiding cityworks.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",4c882b91-b868-4888-852f-4b363aa261ce,Street Department,2016-11-28T06:10:21.646842,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9059a7546b6a4d658bef9ce9c84e4b03_0.csv,text/csv,Street Poles CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9059a7546b6a4d658bef9ce9c84e4b03_0.kml,KML,Street Poles KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9059a7546b6a4d658bef9ce9c84e4b03_0.zip,shp,Street Poles SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9059a7546b6a4d658bef9ce9c84e4b03_0.geojson,geojson,Street Poles GeoJSON,dcat:Distribution,https://www.arcgis.com/home/item.html?id=9059a7546b6a4d658bef9ce9c84e4b03,HTML,Street Poles Metadata,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Street_Poles/FeatureServer/0/query?outFields=*&where=1%3D1,api,Street Poles GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Registered Community Organizations,public,vcard:Contact,Pauline Loughlin,mailto:pauline.loughlin@phila.gov,"Boundaries of Registered Community Organizations (RCO) as established under the City of Philadelphia Zoning Code enacted December 15, 2011 and made effective August 22, 2012.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",3ebeaa52-dfdb-4f99-a321-0831e9ed3d7d,Department of Planning and Development,2017-11-20T20:39:49.008177,org:Organization,City of Philadelphia,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543866e20583086178c4f20/,HTML,Registered Community Organizations Boundaries Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/efbff0359c3e43f190e8c35ce9fa71d6_0.csv,text/csv,Registered Community Organizations Boundaries CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/efbff0359c3e43f190e8c35ce9fa71d6_0.kml,KML,Registered Community Organizations Boundaries KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/efbff0359c3e43f190e8c35ce9fa71d6_0.zip,shp,Registered Community Organizations Boundaries SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/efbff0359c3e43f190e8c35ce9fa71d6_0.geojson,geojson,Registered Community Organizations Boundaries GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Zoning_RCO/FeatureServer/0/query?outFields=*&where=1%3D1,api,Registered Community Organizations Boundaries GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Land Use,public,vcard:Contact,Darshna Patel,mailto:darshna.patel@phila.gov,"City of Philadelphia land use as ascribed to individual parcel boundaries or units of land. Land use is the type of activity occurring on the land such as residential, commercial or industrial. Each unit of land is assigned one of nine major classifications of land use (2-digit code), and where possible a more narrowly defined sub-classification (3-digit code). The land use feature class has been field checked and corrected for the following Planning Districts. 

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",e1b4e647-e37d-4b59-9f00-e5924f1e3432,Department of Planning and Development,2017-11-20T20:33:08.145226,org:Organization,City of Philadelphia,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864420583086178c4e74/?view_219_sort=field_15|asc,HTML,Land Use Metadata,dcat:Distribution,https://phl.carto.com/api/v2/sql?filename=land_use&q=SELECT+*+FROM+phl.land_use&format=shp,shp,Land Use SHP,dcat:Distribution,https://phl.carto.com/api/v2/sql?filename=land_use&q=SELECT+*+FROM+phl.land_use&format=geojson,geojson,Land Use GeoJSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Philly Rising Boundaries,public,vcard:Contact,Brian Ivey,mailto:brian.ivey@phila.gov,"The boundaries of the four designated pilot areas included in the Philly Rising program. Philly Rising focuses on areas with chronic quality of life concerns and works with residents and community groups to address neighborhood issues. 

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",06cd03a7-45fe-4d53-9c17-d8d217139ea4,Managing Directors Office,2016-11-28T06:08:22.638654,org:Organization,City of Philadelphia,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543867220583086178c4f31/representationdetails/55438abe9b989a05172d0d67/?view_287_page=1,HTML,Philly Rising Boundaries Metadata,dcat:Distribution,http://gis.phila.gov/arcgis/rest/services/MDO/Philly_Rising_Boundaries/MapServer/0,application/json,Philly Rising Boundaries JSON,dcat:Distribution,http://gis.phila.gov/arcgis/rest/services/PhilaGov/ServiceAreas/MapServer,api,PhillyRising Boundaries API,dcat:Distribution,http://gis.phila.gov/arcgis/rest/services/PhilaGov/ServiceAreas/MapServer/15,HTML,PhillyRising Boundaries API Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Healthy Chinese Takeout,public,vcard:Contact,Amory Hillengas,mailto:amory.hillengas@phila.gov,"Healthy Chinese Takeout participants as of 2/5/15. The Philadelphia Healthy Chinese Take-out Initiative is working to prevent and control high blood pressure in Philadelphia residents by 1) reducing the sodium content in Chinese take-out dishes by 10-15% and 2) decreasing access to tobacco products. The initiative is a joint effort among Temple University’s Center for Asian Health, the Asian Community Health Coalition, the Philadelphia Chinese Restaurant Association, and the Philadelphia Department of Public Health. Excess consumption of sodium (salt) and tobacco use are two major contributors to hypertension, heart disease and stroke. Chinese take-out restaurant dishes can have large amounts of sodium mainly due to the sauces used in preparation and cooking. And Chinese take-out restaurants tend to have higher rates of illegal tobacco sales to minors than other retailers. To date, 200 Chinese take-out restaurants have enrolled in the initiative, participated in a low-sodium healthy cooking training with a professional chef, and received education about complying with the Tobacco Youth Sales Law. 

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",0c9130b0-e8d0-449f-bb71-fe1d3d92fde6,Public Health,2016-11-28T06:08:01.626378,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad5d004628e440adbfa6e51f7aa5d461_0.csv,text/csv,Healthy Chinese Takeout CSV,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Health_Chi_Takeout/FeatureServer/0/query?outFields=*&where=1%3D1,api,Healthy Chinese Takeout GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad5d004628e440adbfa6e51f7aa5d461_0.zip,shp,Healthy Chinese Takeout Shapefile,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad5d004628e440adbfa6e51f7aa5d461_0.geojson,geojson,Healthy Chinese Takeout GeoJSON,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/555d710ffc0eee467ebcedd8/representationdetails/555d7150e23ac33e7ed09122/,HTML,Healthy Chinese Takeout Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad5d004628e440adbfa6e51f7aa5d461_0.kml,KML,Healthy Chinese Takeout KML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Sanitation Districts,public,vcard:Contact,Andrew Newell,mailto:andrew.newell@phila.gov,"Boundaries of city sanitation districts.  Collection areas are subdivisions of districts.  Districts are aggregated up to Sanitation Areas. 

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",225610d3-2ab1-44fa-b19f-c4e23a59af46,Streets Department,2016-11-28T06:07:41.252628,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/dce9bf83c9734b45a30a71a636e01e0d_0.csv,text/csv,Sanitation Districts CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/dce9bf83c9734b45a30a71a636e01e0d_0.kml,KML,Sanitation Districts KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/dce9bf83c9734b45a30a71a636e01e0d_0.zip,shp,Sanitation Districts SHP,dcat:Distribution,http://gis.phila.gov/arcgis/rest/services/PhilaGov/ServiceAreas/MapServer,geojson,Sanitation Districts GeoJSON,dcat:Distribution,https://www.arcgis.com/home/item.html?id=dce9bf83c9734b45a30a71a636e01e0d,HTML,Sanitation Districts Metadata,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Sanitation_Districts/FeatureServer/0/query?outFields=*&where=1%3D1,api,Sanitation Districts (Polygon) GeoService,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Sanitation_Districts_arc/FeatureServer/0/query?outFields=*&where=1%3D1,api,Sanitation Districts (Polyline) GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
