identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
e9ada528c4384625a8e40eb8c76ac8b3,12b-097,Election Precinct 198,,Election Precinct 198,Flagged,,PDF,,,2018-08-15T16:54:38.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/e9ada528c4384625a8e40eb8c76ac8b3,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/198.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
fdfe9af4b989459a936092aefee967a9,12b-097,Election Precinct 29,,Election Precinct 29,Flagged,,PDF,,,2018-08-15T16:44:54.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/fdfe9af4b989459a936092aefee967a9,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/029.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
006b26a11a944bfbbbf205f623533abe_0,12b-097,Fire Hydrants,,Lake County Public Works Water Department fire hydrants.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-03T20:15:19.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-88.2900748438635,42.14203211629378,-87.67373364902606,42.50191165698632",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/006b26a11a944bfbbbf205f623533abe_0,http://data-lakecountyil.opendata.arcgis.com/datasets/006b26a11a944bfbbbf205f623533abe_0.zip,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/Fire_Hydrants/FeatureServer/0,,FeatureServer,Lake County| Illinois| Public Works| Water Distribution Systems| fire hydrant
faa059d8fc3a41b8873523510de3fe67,12b-097,Antioch Township High School,,Antioch Township High School,Flagged,,PDF,,,2018-08-15T17:32:34.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/faa059d8fc3a41b8873523510de3fe67,,https://maps.lakecountyil.gov/Output/TownshipMaps/cantihigh.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Antioch Township
bdcef355eb0a47c6b58d33c8566206b3,12b-097,2009 Lake County Aerial - SW Quarter,,"This six inch pixel resolution color aerial photography was flown between May 9, 2009 and May 26, 2009. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:00:36.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/bdcef355eb0a47c6b58d33c8566206b3,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2009AerialsSW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2009
0dbfdfd625fa4f878f1b2ca4ba318d24,12b-097,Election Precinct 240,,Election Precinct 240,Flagged,,PDF,,,2018-08-15T16:56:57.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/0dbfdfd625fa4f878f1b2ca4ba318d24,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/240.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
23cf5444c5a145a0be7bf9e5f14224ee,12b-097,Fox River Grove Fire Protection District,,Fox River Grove Fire Protection District,Flagged,,PDF,,,2018-08-15T16:38:29.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/23cf5444c5a145a0be7bf9e5f14224ee,,https://maps.lakecountyil.gov/Output/DistrictMaps/fire/FoxRiverGroveFireProtectionDistrict.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Fire Protection Districts
2e0a4a9448a945afad2077cbf9897c59,12b-097,Election Precinct 125,,Election Precinct 125,Flagged,,PDF,,,2018-08-15T16:50:21.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/2e0a4a9448a945afad2077cbf9897c59,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/125.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
7cf93ce98e9049a99c686439743bf453,12b-097,Election Precinct 344,,Election Precinct 344,Flagged,,PDF,,,2018-08-15T17:02:59.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/7cf93ce98e9049a99c686439743bf453,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/344.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
6264e351d268429d82db081967a76dae,12b-097,Benton Township College,,Benton Township College,Flagged,,PDF,,,2018-08-15T17:34:06.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/6264e351d268429d82db081967a76dae,,https://maps.lakecountyil.gov/Output/TownshipMaps/cbentcoll.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Benton Township
fcb707eb8afb4d4fa24c9bfa58b69571,12b-097,Election Precinct 226,,Election Precinct 226,Flagged,,PDF,,,2018-08-15T16:56:10.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/fcb707eb8afb4d4fa24c9bfa58b69571,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/226.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
2ca3aa409c964924aa4898e9a7498c6c,12b-097,Election Precinct 282,,Election Precinct 282,Flagged,,PDF,,,2018-08-15T16:59:21.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/2ca3aa409c964924aa4898e9a7498c6c,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/282.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
2310bbfbada741df8711edda8289e23b,12b-097,Election Precinct 314,,Election Precinct 314,Flagged,,PDF,,,2018-08-15T17:01:13.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/2310bbfbada741df8711edda8289e23b,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/314.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
1c979341b22b46b58ca2519d79a78e1f,12b-097,2010 Lake County Aerial - SW Quarter,,"This six inch pixel resolution color aerial photography was flown between April 9, 2010 and April 18, 2010. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:06:38.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/1c979341b22b46b58ca2519d79a78e1f,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2010AerialsSW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2010
da1005ee977a42b6a172e6ce3a9fa846,12b-097,Election Precinct 145,,Election Precinct 145,Flagged,,PDF,,,2018-08-15T16:51:31.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/da1005ee977a42b6a172e6ce3a9fa846,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/145.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
a9b75b53c98a4220affcdbeeb67a0ad0,12b-097,Political Boundaries Data Dictionary,,"An in-depth description of the various Political Boundaries GIS data layers outlining terms of use, update frequency, attribute explanations, and more. District data layers include:?Lake County Boundary, County Board, Judicial Circuit Court Subcircuits, Political Townships, State Representative Districts, State Senate, Congressional Districts, and Voting Precincts.",error,,error,error,,2017-10-09T17:46:25.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/a9b75b53c98a4220affcdbeeb67a0ad0,error,https://www.arcgis.com/sharing/rest/content/items/a9b75b53c98a4220affcdbeeb67a0ad0/data,,,Lake County  Illinois|Political Boundaries|Lake County Boundary|County Board|Judicial Circuit Court Subcircuits|Political Townships|State Representative Districts|State Senate|Congressional Districts|Voting Precincts
186f1e5b13af430194cbd73cf1a36b61,12b-097,Ela Township College,,Ela Township College,Flagged,,PDF,,,2018-08-15T17:35:40.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/186f1e5b13af430194cbd73cf1a36b61,,https://maps.lakecountyil.gov/Output/TownshipMaps/celacoll.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Ela Township
9e200970ae7f496ca39178231ae9eb35,12b-097,Election Precinct 204,,Election Precinct 204,Flagged,,PDF,,,2018-08-15T16:55:00.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/9e200970ae7f496ca39178231ae9eb35,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/204.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
9741986f77b148de8b8a0bbe7ec8b6c1,12b-097,Election Precinct 191,,Election Precinct 191,Flagged,,PDF,,,2018-08-15T16:54:14.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/9741986f77b148de8b8a0bbe7ec8b6c1,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/191.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
8b294d609d194e989800bf327af14ecc,12b-097,1946 Lake County Aerial - NE Quarter,,"This two foot pixel resolution black and white aerial photography was flown on various dates in July 1946 by the United States Geological Survey. They were then scanned by the USGS and georeferenced by Lake County in 2007. This data should NOT be used at a scale larger than 1 inch = 400 feet. Due to the lack of sufficient camera calibration information, errors will increase towards the margin of each underlying photo, although this effect has been minimized by cropping individual photos to make this mosaic. Since these photos were scanned from old film, local distortions (from the media stretching and/or shrinking) may be present as well as fading. Parts of the county were not captured including some areas in Buffalo Grove, Highland Park, and Riverwoods. The date of the flight means that most trees have fully leaf-out canopies, which obscure some ground features. This flight took place during a period of high population growth and land use change. The census population of Lake County was 121,094 in 1940 and 179,097 in 1950, a 48% increase; this photography documents land use in the middle of that decade.",error,,error,error,,2018-02-01T19:58:02.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/8b294d609d194e989800bf327af14ecc,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty1946AerialsNE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|1946
83d7a850d3fb4b69b87d1cfd65d87c52,12b-097,Election Precinct 288,,Election Precinct 288,Flagged,,PDF,,,2018-08-15T16:59:40.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/83d7a850d3fb4b69b87d1cfd65d87c52,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/288.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
3b291e087c8b458b983b65c22d524392,12b-097,Village of Wadsworth,,Village of Wadsworth,Flagged,,PDF,,,2018-08-15T16:36:47.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/3b291e087c8b458b983b65c22d524392,,https://maps.lakecountyil.gov/Output/DistrictMaps/city/VillageofWadsworth.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|City and Village Boundaries
d894d7f084f04c1aa041961422eabf1e,12b-097,Ela Township Tax Code,,Ela Township Tax Code,Flagged,,PDF,,,2018-08-15T17:36:27.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/d894d7f084f04c1aa041961422eabf1e,,https://maps.lakecountyil.gov/Output/TownshipMaps/celataxc.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Ela Township
10b675cb3d93445eb690035a7aabb534,12b-097,County Board District 13 Precinct Book,,County Board District 13 Precinct Book,Flagged,,PDF,,,2018-08-15T16:31:28.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/10b675cb3d93445eb690035a7aabb534,,https://maps.lakecountyil.gov/Output/DistrictMaps/bord/CB_Dist13_PrecinctBook.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|County Board
307f57ce98cd48519453b8bb6a50f660,12b-097,Election Precinct 299,,Election Precinct 299,Flagged,,PDF,,,2018-08-15T17:00:18.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/307f57ce98cd48519453b8bb6a50f660,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/299.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
ee3534ae3f464b3fb07ee03e33e46798,12b-097,Beach Park Special Service Area 12,,Beach Park Special Service Area 12,Flagged,,PDF,,,2018-08-15T17:19:12.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/ee3534ae3f464b3fb07ee03e33e46798,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BeachParkSpecialServiceArea12.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
