publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests', u'leaf', u'fall', u'collection', u'tree', u'environment', u'canopy']",http://opendata.dc.gov/datasets/6f20e66452f847cc91ad2ffadc6e52f2_5,Leaf Collection in the Last 30 Days,"This data layer shows 311 Service Requests in the last 30 days for autumn leaf collections.?The autumn leaf collection program runs between November and January, and every neighborhood in the District and DPW collects leaves at least twice from residential neighborhoods by vacuuming the leaves that residents rake into their treebox spaces.?DPW also collects bagged leaves from the treebox space or the alley in neighborhoods with rear trash and recycling collections. For service outside the typical collection program period, please us the Yard Waste service request type.",2015-04-30T13:01:00.000Z,2018-10-25T20:21:43.860Z,http://opendata.dc.gov/datasets/6f20e66452f847cc91ad2ffadc6e52f2_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/5,"-76.9960264382,38.8921320414,-76.9216280635,38.9415136108",http://opendata.dc.gov/datasets/6f20e66452f847cc91ad2ffadc6e52f2_5
"City of Washington, DC","[u'transportation', u'DDOT', u'moving violations', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'vision zero', u'ppsa', u'moving']",http://opendata.dc.gov/datasets/45ee7ebf360446e99956e9c01a38fe9e_6,Moving Violations Summary for 2011,"The?Vision Zero?data contained in this layer pertain to moving violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over 40 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, where are the majority of Unsafe Operator moving violations in the AM Rush of 2011? These data will give up to 52 distinct street segments of information ? one for each week of the year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the week StreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? field Registered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingLow Speeding (Under 20mph) - speed violations under 20mphHigh Speeding (above 20mph) - speed violations over 20 mph including reckless drivingUnsafe Driving -violations for driving maneuvers unsafe to traffic?Unsafe Vehicle - violations for vehicle characteristics unsafe to traffic Unsafe Operator- violations for operator (driver) characteristics unsafe to trafficOther- miscellaneous violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summariesRecords which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T17:24:59.000Z,2018-10-12T15:42:53.758Z,http://opendata.dc.gov/datasets/45ee7ebf360446e99956e9c01a38fe9e_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/6,"-77.1167,38.8175,-76.9094,38.9924",http://opendata.dc.gov/datasets/45ee7ebf360446e99956e9c01a38fe9e_6
"City of Washington, DC","[u'baker plan', u'imagery', u'dc', u'washington dc', u'dc gis', u'historic', u'hm']",http://opendata.dc.gov/datasets/1603b1d80a434a9c9da52ad7c450e882,Baker Plan Historic Map - 1880,"This data is provided via download from a Google Drive. Plan of the city of Washington : now building for the metropolis of America, and established as the permanent residence of Congress after the year 1800.?This map is for historic preservation.",2015-10-22T17:42:29.000Z,2018-10-12T13:56:10.098Z,http://opendata.dc.gov/datasets/1603b1d80a434a9c9da52ad7c450e882,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJXzdBR2lrUWxsb0E/view,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/1603b1d80a434a9c9da52ad7c450e882
"City of Washington, DC","[u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'Health', u'health', u'Health Care', u'hospital', u'Prevention', u'Private Facility', u'Surgery', u'Treatment', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/c0c9acb118df4819b4996d7e2f70c37d_1,Ambulatory Surgical Centers,"Ambulatory Surgical Centers. The dataset contains locations and attributes of Ambulatory Surgical Centers, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the DC Department of Health's (DOH) website identified Ambulatory Surgical Centers and DC GIS staff geo-processed the data. For further information, visit https://doh.dc.gov/service/ambulatory-surgical-centers-licensing. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T21:04:20.000Z,2018-10-12T13:57:15.814Z,http://opendata.dc.gov/datasets/c0c9acb118df4819b4996d7e2f70c37d_1,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Health_WebMercator/MapServer/1,"-77.047222374,38.8970877607,-77.0270805532,38.966919101",http://opendata.dc.gov/datasets/c0c9acb118df4819b4996d7e2f70c37d_1
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'oct2016']",http://opendata.dc.gov/datasets/20dc3ba98d494e51bee18a42f8430824_4,City Service Requests in 2013,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.http://311.dc.gov",2016-10-19T17:07:50.000Z,2018-10-12T14:13:46.151Z,http://opendata.dc.gov/datasets/20dc3ba98d494e51bee18a42f8430824_4,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/4,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/20dc3ba98d494e51bee18a42f8430824_4
"City of Washington, DC","[u'transportation', u'DDOT', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'parking', u'parking violation', u'ppsa', u'vision zero']",http://opendata.dc.gov/datasets/2c58911d94464f28b15adfd6a7a4a6be_11,Parking Violations Summary for 2012 - Weeks 27 to 52,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summaries. Records which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T17:57:18.000Z,2018-10-12T16:25:50.206Z,http://opendata.dc.gov/datasets/2c58911d94464f28b15adfd6a7a4a6be_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/11,"-77.1122,38.813,-76.9094,38.9953",http://opendata.dc.gov/datasets/2c58911d94464f28b15adfd6a7a4a6be_11
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'procurement', u'OCP', u'Office of Contracting and Procurement', u'Financials', u'P Cards', u'Purchase Cards', u'dollars']",http://opendata.dc.gov/datasets/92842dceac234b9ca1a8266fcfd57de7_50,Purchase Card Transactions,"In an effort to promote transparency and accountability, DC is providing Purchase Card transaction data to let taxpayers know how their tax dollars are being spent. Purchase Card transaction information is updated monthly.  The Purchase Card Program Management Office is part of the Office of Contracting and Procurement.",2015-03-17T15:49:32.000Z,2018-10-12T13:57:50.166Z,http://opendata.dc.gov/datasets/92842dceac234b9ca1a8266fcfd57de7_50,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/50,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/92842dceac234b9ca1a8266fcfd57de7_50
"City of Washington, DC","[u'bus', u'commuter', u'commuter bus', u'DC GIS', u'District of Columbia', u'light rail', u'marc', u'maryland', u'MTA', u'NCR GDX', u'rail', u'railroad', u'railway', u'station', u'stop', u'train', u'transit', u'Transportation', u'Washington DC']",http://opendata.dc.gov/datasets/698b4fab19fc4acab9675c6b2215388d_98,Maryland Area Regional Commuter Train Routes,Maryland Transit Routes,2015-02-27T21:15:29.000Z,2018-01-29T15:16:10.000Z,http://opendata.dc.gov/datasets/698b4fab19fc4acab9675c6b2215388d_98,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/98,"-77.9636148263,38.3092040787,-76.072545061,39.6084476293",http://opendata.dc.gov/datasets/698b4fab19fc4acab9675c6b2215388d_98
"City of Washington, DC","[u'public safety', u'police', u'survey', u'mpd', u'safety', u'justice', u'dmpsj']",http://opendata.dc.gov/datasets/bdffcd6bc56146a1b18a4f14f3501182_1,Public Safety Survey from 2017,"To ensure residents across the District were provided an opportunity to participate in the discussion around public safety, the qualities of a permanent chief of police, and public safety priorities for the District, the Office of the Deputy Mayor for Public Safety and Justice conducted a survey.?Residents could take the survey online or complete it in person at recreation centers, senior centers, and libraries. The survey was publicized in Mayor Bowser?s weekly newsletter, on neighborhood list-servs, and in a link on all District government emails. The survey was open to the public between January 26th and February 13th 2017. We collected over 7000 responses, of which we identified 3990 as valid responses from District residents. Below are supporting documentation:Public Safety Survey Lookup Table from 2017Public Safety Form - Questions and Response Options",2017-03-03T16:30:46.000Z,2018-10-12T14:08:57.508Z,http://opendata.dc.gov/datasets/bdffcd6bc56146a1b18a4f14f3501182_1,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/MPD_Survey_Draft/MapServer/1,"-77.122373,38.785481,-76.900716,39.001746",http://opendata.dc.gov/datasets/bdffcd6bc56146a1b18a4f14f3501182_1
"City of Washington, DC","[u'Tree', u'DDOT', u'UFA', u'TOPS', u'DC', u'transportation', u'environment', u'permit', u'washington dc', u'canopy', u'urban forestry', u'forestry']",http://opendata.dc.gov/datasets/6a44f007e34e48408c354a6f30ed472e_4,Special Tree Permit,"This dataset provides applications for special tree removal. ?Special trees are defined as having a circumference equal to or greater than 44?. Prior to their removal, a permit must be obtained from DDOT?s Urban Forestry Division. More details on the application process can be found by visiting:?http://ddot.dc.gov.",2014-10-30T15:53:20.000Z,2018-10-12T14:07:47.373Z,http://opendata.dc.gov/datasets/6a44f007e34e48408c354a6f30ed472e_4,https://maps2.dcgis.dc.gov/dcgis/rest/services/DDOT/TOPS/MapServer/4,"-77.1127,38.82,-76.9149,38.9941",http://opendata.dc.gov/datasets/6a44f007e34e48408c354a6f30ed472e_4
